255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
395 2.17249e+08 3.53096e+07 6.24262e+08 8264.1 8.46678e+07 -5.76343e+06 146354 1888.54 2403.68 2.5869e+06 7989.02 8.53601e+10 1.5067e+09 4.99685e+11 29.6035 2.73729e+09 9.72941e+07 27721.2 5.12038 4.87163 5.96651e+06 65.4171 39.6804 6.44926 114.021 0.00150943 15.4645 -1.05269 0.0267313 0.000344939 0.00043903 0.472495 0.00145919 118.391 15.2841 279.761 0.0017688 16.1497 4.08198 0.0659446 0.000903465 0.000834896 0.930873 0.00313355 5.47498e+06 inf 
405 2.86932e+08 4.22016e+07 7.5007e+08 13130.4 8.78992e+07 -7.08346e+06 218507 3190.51 3397.26 3.15587e+06 13129.8 1.36176e+11 2.09337e+09 6.85355e+11 73.2448 2.93373e+09 1.3779e+08 58230 13.6538 9.79808 8.71887e+06 171.513 55.8844 8.21941 146.088 0.00255735 17.1197 -1.37961 0.0425576 0.0006214 0.000661668 0.614653 0.00255723 152.968 18.4433 334.876 0.00277948 16.6824 4.99334 0.0976219 0.0015077 0.00121265 1.14906 0.00518318 5.13439e+06 inf 
415 3.69015e+08 4.97278e+07 8.84012e+08 20168.3 9.01016e+07 -8.53138e+06 315886 5186.47 4709.39 3.77989e+06 20870.8 2.08075e+11 2.82382e+09 9.06364e+11 168.821 3.05369e+09 1.88113e+08 115228 33.9181 18.8447 1.22404e+07 419.608 75.942 10.2338 181.926 0.00415057 18.5426 -1.75573 0.0650082 0.00106736 0.000969175 0.777888 0.00429512 192.494 21.8266 391.7 0.00418515 16.8705 5.96912 0.139598 0.00241681 0.00171431 1.38344 0.00824049 4.85918e+06 inf 
425 4.63985e+08 5.78737e+07 1.02462e+09 30015.1 9.12572e+07 -1.00958e+07 443554 8140.85 6407.03 4.44962e+06 32147.8 3.05264e+11 3.71301e+09 1.16029e+12 365.343 3.10197e+09 2.47056e+08 215001 78.381 34.6908 1.65585e+07 959.294 100.497 12.5352 221.929 0.00650117 19.766 -2.18672 0.0960723 0.00176328 0.00138774 0.963771 0.0069631 236.684 25.438 449.514 0.0060718 16.7685 6.98067 0.193232 0.00372396 0.00236391 1.63023 0.0126212 4.61688e+06 inf 
435 5.71762e+08 6.66199e+07 1.16971e+09 43533.6 9.16623e+07 -1.17375e+07 607548 12400.5 8583.15 5.16179e+06 48199.3 4.33423e+11 4.7784e+09 1.44407e+12 749.411 3.08888e+09 3.15828e+08 383350 171.543 61.7015 2.17183e+07 2076.41 129.292 15.0647 264.505 0.00984421 20.7275 -2.65419 0.137384 0.00280411 0.0019409 1.16723 0.0108993 285.119 29.2163 506.539 0.00851793 16.3968 8.02329 0.260408 0.00556127 0.00319146 1.8838 0.0187281 4.42226e+06 inf 
445 6.93615e+08 7.60733e+07 1.31912e+09 61520.6 9.11672e+07 -1.34662e+07 815647 18435.8 11354.6 5.91383e+06 70620.2 5.98942e+11 6.04759e+09 1.75627e+12 1466.68 3.02241e+09 3.90504e+08 659503 360.043 107.05 2.7797e+07 4310.29 163.247 17.9043 310.463 0.0144793 21.4568 -3.16935 0.191968 0.00433899 0.00267237 1.39186 0.0166209 338.106 33.208 562.994 0.0116423 15.8414 9.04781 0.344045 0.0081186 0.00424891 2.14591 0.0271698 4.24888e+06 inf 
455 8.29308e+08 8.62097e+07 1.47187e+09 85086.8 9.01262e+07 -1.52539e+07 1.07543e+06 26788 14848 6.71031e+06 101302 8.07315e+11 7.53906e+09 2.09334e+12 2749.5 2.92173e+09 4.74312e+08 1.09474e+06 721.989 180.618 3.48306e+07 8547.55 202.543 21.0551 359.477 0.0207809 22.0117 -3.72549 0.262654 0.00654247 0.00362635 1.63887 0.0247412 395.156 37.3893 618.09 0.0154813 15.1349 10.0977 0.445402 0.0115555 0.00556437 2.41264 0.0384116 4.09448e+06 inf 
465 9.79947e+08 9.71037e+07 1.62735e+09 115150 8.84736e+07 -1.70902e+07 1.39487e+06 38130.4 19202.8 7.53807e+06 142437 1.06413e+12 9.27195e+09 2.44983e+12 4952.79 2.79231e+09 5.61009e+08 1.76004e+06 1389.74 297.307 4.27247e+07 16279.7 247.955 24.57 411.766 0.0291363 22.3864 -4.32431 0.352943 0.00964808 0.00485886 1.90735 0.0360407 455.824 41.7419 671.065 0.0201066 14.3313 11.1019 0.566367 0.0160797 0.00718462 2.67817 0.0531065 3.95212e+06 inf 
475 1.14328e+09 1.08602e+08 1.78103e+09 152715 8.6258e+07 -1.89343e+07 1.78054e+06 53205.9 24570.2 8.38528e+06 196434 1.37371e+12 1.12559e+10 2.8182e+12 8595.23 2.63823e+09 6.50367e+08 2.75128e+06 2582.49 478.868 5.15016e+07 29905.5 298.825 28.3858 465.515 0.0399157 22.5456 -4.94893 0.465388 0.0139066 0.00642201 2.19169 0.0513427 519.381 46.2196 721.04 0.0255598 13.4633 12.0622 0.708892 0.0219454 0.00916087 2.94239 0.0719753 3.82594e+06 inf 
485 1.32097e+09 1.20857e+08 1.93407e+09 199247 8.37837e+07 -2.07797e+07 2.24342e+06 73015.7 31161.6 9.2543e+06 266431 1.74456e+12 1.35313e+10 3.19401e+12 14441.3 2.47264e+09 7.42903e+08 4.20112e+06 4655.39 757.415 6.10976e+07 53165.6 355.087 32.4873 519.891 0.0535591 22.5217 -5.58574 0.603049 0.0196272 0.00837646 2.48763 0.0716187 585.547 50.8122 766.998 0.0318332 12.5475 12.9807 0.874999 0.0294309 0.0115513 3.19925 0.0957187 3.72014e+06 inf 
495 1.5118e+09 1.33825e+08 2.08403e+09 255436 8.09223e+07 -2.26357e+07 2.79081e+06 98594.8 39177 1.01318e+07 355536 2.18381e+12 1.61361e+10 3.57523e+12 23498.8 2.29721e+09 8.41419e+08 6.28266e+06 8167.05 1178.91 7.15288e+07 91811 417.612 36.9674 575.685 0.0705607 22.3536 -6.2528 0.770923 0.0272354 0.0108221 2.79876 0.0982118 654.863 55.5948 810.058 0.0388895 11.6141 13.9044 1.06826 0.0389135 0.0144409 3.45338 0.125363 3.62009e+06 inf 
505 1.71587e+09 1.47576e+08 2.231e+09 323026 7.7926e+07 -2.4407e+07 3.43295e+06 131253 48885.1 1.10167e+07 467776 2.67531e+12 1.89566e+10 3.93153e+12 37214 2.1195e+09 9.2393e+08 9.1501e+06 13878 1796.22 8.22498e+07 153637 485.839 41.7851 631.695 0.0914627 22.0643 -6.91068 0.972018 0.0371633 0.0138415 3.11931 0.132448 722.12 60.1784 845.074 0.0465992 10.6439 14.6235 1.28296 0.0504811 0.0178045 3.68218 0.161118 3.53178e+06 inf 
515 1.93462e+09 1.62281e+08 2.37492e+09 401782 7.46382e+07 -2.62301e+07 4.17646e+06 172228 60509 1.18929e+07 606151 3.25208e+12 2.22319e+10 4.29212e+12 57206.3 1.94111e+09 1.01495e+09 1.31004e+07 23033.8 2701.25 9.35304e+07 250238 561.423 47.0935 689.197 0.116596 21.6598 -7.61191 1.212 0.0499803 0.0175596 3.45128 0.175904 792.811 65.068 877.822 0.0548311 9.70354 15.3816 1.52734 0.0647019 0.0218073 3.90269 0.204148 3.44593e+06 inf 
525 2.15919e+09 1.7729e+08 2.5065e+09 493128 7.1217e+07 -2.78798e+07 5.02058e+06 222709 74253 1.27366e+07 774152 3.87825e+12 2.57124e+10 4.60671e+12 85641.4 1.76298e+09 1.09262e+09 1.83226e+07 37147.3 3986.82 1.04625e+08 395970 640.186 52.5653 743.162 0.14621 21.1154 -8.26619 1.48857 0.0660318 0.0220156 3.77632 0.229532 860.256 69.7171 901.982 0.0633635 8.76659 15.9883 1.79352 0.0815706 0.026408 4.09391 0.254398 3.37275e+06 inf 
535 2.39858e+09 1.93297e+08 2.6345e+09 597851 6.77499e+07 -2.95555e+07 5.98841e+06 284975 90597.7 1.35742e+07 977465 4.59385e+12 2.96413e+10 4.91169e+12 125201 1.59215e+09 1.17191e+09 2.52843e+07 58817.9 5817.86 1.1605e+08 613390 724.84 58.4134 796.135 0.180668 20.4737 -8.93156 1.80967 0.0861182 0.0273783 4.10206 0.295386 928.897 74.4672 922.204 0.0720718 7.87182 16.5642 2.08947 0.101775 0.0317579 4.27118 0.313227 3.30911e+06 inf 
545 2.64273e+09 2.09688e+08 2.74937e+09 716476 6.42693e+07 -3.10545e+07 7.06466e+06 359754 109620 1.43547e+07 1.21735e+06 5.35658e+12 3.37973e+10 5.164e+12 178728 1.42817e+09 1.23372e+09 3.41418e+07 90680.9 8333.84 1.26682e+08 924677 810.732 64.3278 843.447 0.219799 19.7164 -9.52685 2.16728 0.110365 0.033629 4.40371 0.373457 992.973 78.9315 934.237 0.0807344 7.02811 16.9623 2.40351 0.125054 0.0377589 4.41253 0.379738 3.25968e+06 inf 
555 2.89872e+09 2.27186e+08 2.85837e+09 848724 6.07565e+07 -3.25164e+07 8.27722e+06 450024 132084 1.51163e+07 1.50141e+06 6.19259e+12 3.84245e+10 5.38885e+12 249733 1.27364e+09 1.28993e+09 4.54473e+07 137239 11822.2 1.37014e+08 1.36658e+06 902.444 70.7287 889.885 0.264229 18.915 -10.1232 2.57691 0.140104 0.041121 4.70609 0.467426 1055.23 83.4264 941.166 0.0890561 6.22395 17.2948 2.74016 0.151976 0.0446052 4.52865 0.454934 3.21207e+06 inf 
565 3.15692e+09 2.45032e+08 2.95302e+09 992786 5.71836e+07 -3.3842e+07 9.6023e+06 556001 157876 1.58074e+07 1.8278e+06 7.07834e+12 4.33613e+10 5.5688e+12 340944 1.12816e+09 1.33351e+09 5.94631e+07 203142 16525.4 1.46516e+08 1.97316e+06 997.074 77.3903 932.673 0.313559 18.0607 -10.6886 3.03277 0.175606 0.049863 4.99256 0.577288 1114.2 87.783 942.845 0.0967658 5.48868 17.5193 3.09564 0.182545 0.0522783 4.62058 0.538458 3.16618e+06 inf 
575 3.42724e+09 2.64086e+08 3.04235e+09 1.15114e+06 5.37509e+07 -3.51492e+07 1.10749e+07 681479 187981 1.64719e+07 2.20583e+06 8.05156e+12 4.88444e+10 5.72642e+12 457013 9.95473e+08 1.37657e+09 7.69573e+07 296238 22889.9 1.55555e+08 2.80004e+06 1094.55 84.3405 971.628 0.367638 17.1663 -11.2255 3.53696 0.217642 0.0600349 5.26059 0.70447 1171.91 92.1194 940.622 0.10391 4.82083 17.7093 3.47384 0.217349 0.0608777 4.69098 0.630843 3.13119e+06 inf 
585 3.69751e+09 2.83476e+08 3.11651e+09 1.32145e+06 5.03639e+07 -3.62739e+07 1.2664e+07 826508 222281 1.7055e+07 2.63253e+06 9.06537e+12 5.46547e+10 5.83232e+12 601032 8.73508e+08 1.40443e+09 9.80284e+07 423654 31289.2 1.63214e+08 3.89196e+06 1192.84 91.4511 1005.41 0.42631 16.2477 -11.7022 4.0855 0.266637 0.0717093 5.50205 0.84927 1225.43 96.274 933.112 0.110259 4.22023 17.7803 3.86437 0.256083 0.0703698 4.73088 0.730968 3.09975e+06 inf 
595 3.97353e+09 3.03908e+08 3.18154e+09 1.50111e+06 4.70227e+07 -3.73221e+07 1.43848e+07 993738 261622 1.75795e+07 3.11277e+06 1.01402e+13 6.10307e+10 5.90719e+12 775945 7.62716e+08 1.42453e+09 1.23316e+08 596005 42367.4 1.69828e+08 5.31542e+06 1296.08 99.1281 1037.75 0.489629 15.3378 -12.1736 4.69201 0.324135 0.0853353 5.73406 1.01532 1275.81 100.402 921.887 0.115583 3.6789 17.7892 4.2671 0.298898 0.0808528 4.74495 0.838393 3.06581e+06 inf 
605 4.25534e+09 3.25415e+08 3.23882e+09 1.69469e+06 4.39096e+07 -3.82782e+07 1.62519e+07 1.18632e+06 306807 1.80616e+07 3.65303e+06 1.12663e+13 6.79438e+10 5.94889e+12 987372 6.64642e+08 1.43619e+09 1.53479e+08 827002 56919 1.75481e+08 7.1519e+06 1398 106.908 1064.05 0.556756 14.4256 -12.5755 5.33921 0.38974 0.100795 5.93375 1.20013 1321.7 104.365 906.744 0.120015 3.20263 17.7112 4.68135 0.346117 0.0924117 4.73721 0.953576 3.04387e+06 inf 
615 4.5374e+09 3.47705e+08 3.28471e+09 1.89772e+06 4.09074e+07 -3.90944e+07 1.82372e+07 1.4043e+06 358005 1.84702e+07 4.24973e+06 1.24277e+13 7.53455e+10 5.95191e+12 1.23703e+06 5.76816e+08 1.4367e+09 1.885e+08 1.1287e+06 75647.8 1.79659e+08 9.45808e+06 1500.16 114.959 1086 0.627426 13.5249 -12.9255 6.02961 0.464293 0.118364 6.10666 1.40505 1363.23 108.145 887.941 0.123796 2.79024 17.5482 5.09569 0.396995 0.104884 4.70192 1.07372 3.0246e+06 inf 
625 4.81683e+09 3.70405e+08 3.31832e+09 2.10817e+06 3.80486e+07 -3.9775e+07 2.03239e+07 1.64763e+06 415131 1.87979e+07 4.89767e+06 1.36191e+13 8.31777e+10 5.92156e+12 1.52595e+06 4.99225e+08 1.43103e+09 2.28824e+08 1.51631e+06 99399.1 1.82566e+08 1.22994e+07 1601.86 123.18 1103.53 0.701085 12.6533 -13.2274 6.75882 0.547927 0.138054 6.25134 1.62875 1401.12 111.749 866.879 0.12627 2.43198 17.3474 5.51497 0.451699 0.118308 4.65123 1.19893 3.00702e+06 inf 
635 5.10407e+09 3.94903e+08 3.34785e+09 2.32979e+06 3.53869e+07 -4.0441e+07 2.25621e+07 1.92296e+06 480550 1.90909e+07 5.61283e+06 1.48703e+13 9.19343e+10 5.87493e+12 1.86013e+06 4.31297e+08 1.42239e+09 2.75477e+08 2.01514e+06 130037 1.84588e+08 1.58082e+07 1702.78 131.744 1116.88 0.777246 11.8055 -13.4916 7.52699 0.641522 0.160317 6.36894 1.8725 1435.78 115.385 844.11 0.128261 2.12513 17.1027 5.93689 0.510612 0.132967 4.58445 1.32948 2.9975e+06 inf 
645 5.39166e+09 4.20376e+08 3.3685e+09 2.5575e+06 3.28739e+07 -4.10094e+07 2.4905e+07 2.228e+06 553691 1.93104e+07 6.38212e+06 1.61513e+13 1.01314e+11 5.80232e+12 2.23765e+06 3.71785e+08 1.40644e+09 3.28289e+08 2.64289e+06 168617 1.85279e+08 2.00277e+07 1803.08 140.582 1126.49 0.855278 10.9937 -13.7144 8.32872 0.745089 0.185165 6.45779 2.13431 1466.36 118.82 819.403 0.129664 1.86318 16.8005 6.35758 0.573303 0.14867 4.50089 1.46369 2.99025e+06 inf 
655 5.6703e+09 4.46362e+08 3.37627e+09 2.78804e+06 3.04778e+07 -4.14221e+07 2.73063e+07 2.56044e+06 634629 1.94365e+07 7.19619e+06 1.74245e+13 1.11262e+11 5.69766e+12 2.65687e+06 3.19452e+08 1.38259e+09 3.86496e+08 3.41472e+06 216556 1.84438e+08 2.4985e+07 1900.94 149.641 1131.88 0.934677 10.2176 -13.8866 9.15431 0.858377 0.212756 6.51599 2.41249 1492.62 122.097 793.073 0.130695 1.6421 16.4521 6.76532 0.638714 0.165331 4.40155 1.59875 2.98289e+06 inf 
665 5.95891e+09 4.74332e+08 3.38306e+09 3.02867e+06 2.8293e+07 -4.1852e+07 2.98498e+07 2.92952e+06 725917 1.95367e+07 8.07551e+06 1.87622e+13 1.22251e+11 5.58813e+12 3.12559e+06 2.74584e+08 1.36075e+09 4.52047e+08 4.37052e+06 276635 1.82929e+08 3.08494e+07 1997.13 158.972 1133.83 1.01506 9.4824 -14.0267 10.0042 0.981828 0.243291 6.54771 2.70651 1516.45 125.301 766.344 0.131153 1.45293 16.1031 7.1708 0.707669 0.183095 4.29372 1.73609 2.98374e+06 inf 
675 6.23362e+09 5.02481e+08 3.37682e+09 3.2684e+06 2.62145e+07 -4.20983e+07 3.24085e+07 3.32462e+06 825507 1.95394e+07 8.98818e+06 2.00501e+13 1.33642e+11 5.44638e+12 3.63259e+06 2.35347e+08 1.32736e+09 5.22221e+08 5.51241e+06 349710 1.79806e+08 3.75235e+07 2089.72 168.449 1132.03 1.09568 8.788 -14.1128 10.8644 1.11453 0.276738 6.55026 3.01314 1534.45 128.166 737.786 0.131366 1.29124 15.6782 7.55183 0.778317 0.20162 4.16789 1.87086 2.98299e+06 inf 
685 6.51268e+09 5.32727e+08 3.36845e+09 3.5141e+06 2.43035e+07 -4.23563e+07 3.5063e+07 3.75508e+06 936948 1.95061e+07 9.956e+06 2.13773e+13 1.46316e+11 5.30136e+12 4.18449e+06 2.01651e+08 1.29723e+09 5.99111e+08 6.88678e+06 440141 1.76058e+08 4.51989e+07 2179.71 178.297 1127.38 1.17613 8.13409 -14.1761 11.7352 1.25678 0.313585 6.52843 3.33215 1550.34 131.073 709.447 0.13124 1.15173 15.271 7.92471 0.851721 0.221301 4.03781 2.00606 2.98786e+06 inf 
695 6.77827e+09 5.63293e+08 3.34918e+09 3.75415e+06 2.24873e+07 -4.24876e+07 3.77119e+07 4.21109e+06 1.05799e+06 1.9389e+07 1.0947e+07 2.26601e+13 1.59558e+11 5.13667e+12 4.76643e+06 1.72357e+08 1.26071e+09 6.80761e+08 8.50322e+06 549571 1.71275e+08 5.37852e+07 2267.77 188.458 1120.52 1.25601 7.52345 -14.2149 12.6171 1.40888 0.353965 6.48687 3.66249 1561.56 133.664 680.434 0.130883 1.03061 14.8232 8.28056 0.927324 0.242025 3.90168 2.14028 2.98896e+06 inf 
705 7.05482e+09 5.96432e+08 3.33316e+09 4.00456e+06 2.0858e+07 -4.26819e+07 4.04785e+07 4.70711e+06 1.19314e+06 1.92714e+07 1.20011e+07 2.39866e+13 1.74193e+11 4.97793e+12 5.39525e+06 1.47555e+08 1.22858e+09 7.68899e+08 1.04082e+07 682646 1.66257e+08 6.34683e+07 2350.87 198.748 1110.7 1.33444 6.95049 -14.2228 13.4886 1.56854 0.397589 6.42178 3.9991 1570.49 136.181 652.018 0.130893 0.927554 14.3913 8.61844 1.00398 0.26344 3.76331 2.27082 3.00094e+06 inf 
715 7.31621e+09 6.30042e+08 3.30701e+09 4.24952e+06 1.9319e+07 -4.27449e+07 4.31913e+07 5.22492e+06 1.33882e+06 1.90671e+07 1.30633e+07 2.52511e+13 1.8954e+11 4.80235e+12 6.04897e+06 1.26068e+08 1.19125e+09 8.59284e+08 1.25805e+07 840574 1.60106e+08 7.39437e+07 2429.73 209.238 1098.27 1.41128 6.41589 -14.1957 14.344 1.73521 0.444627 6.33224 4.33836 1575.55 138.442 623.446 0.131076 0.83888 13.932 8.92308 1.0803 0.285418 3.61585 2.39489 3.01112e+06 inf 
725 7.575e+09 6.6535e+08 3.27941e+09 4.49678e+06 1.79116e+07 -4.28088e+07 4.59257e+07 5.77297e+06 1.49832e+06 1.8838e+07 1.41608e+07 2.6494e+13 2.06079e+11 4.6267e+12 6.73353e+06 1.07752e+08 1.15554e+09 9.5377e+08 1.50694e+07 1.02971e+06 1.53725e+08 8.54329e+07 2502.85 219.838 1083.55 1.48578 5.91816 -14.1444 15.1743 1.90744 0.495061 6.22426 4.67888 1577.84 140.576 595.508 0.131467 0.760084 13.481 9.21282 1.1579 0.308451 3.47144 2.51713 3.02655e+06 inf 
735 7.83328e+09 7.02603e+08 3.24955e+09 4.73675e+06 1.65904e+07 -4.29064e+07 4.86458e+07 6.3475e+06 1.67165e+06 1.85633e+07 1.5273e+07 2.77652e+13 2.24244e+11 4.45604e+12 7.4334e+06 9.19911e+07 1.12349e+09 1.05152e+09 1.78938e+07 1.25428e+06 1.46928e+08 9.77937e+07 2576.74 231.12 1068.93 1.55815 5.45739 -14.114 16.0019 2.088 0.549886 6.10637 5.02404 1579.15 142.647 568.497 0.13185 0.690788 13.0524 9.47801 1.23547 0.33199 3.32323 2.63213 3.03999e+06 inf 
745 8.07484e+09 7.40328e+08 3.21305e+09 4.97498e+06 1.53729e+07 -4.28907e+07 5.12691e+07 6.93761e+06 1.85686e+06 1.82351e+07 1.63824e+07 2.89298e+13 2.43079e+11 4.27422e+12 8.15055e+06 7.85194e+07 1.08825e+09 1.14862e+09 2.10138e+07 1.51596e+06 1.39629e+08 1.10786e+08 2641.56 242.187 1051.1 1.62749 5.02902 -14.0311 16.7719 2.26953 0.607443 5.96533 5.35925 1576.73 144.447 541.696 0.132686 0.628768 12.6148 9.71893 1.31284 0.356281 3.17683 2.74234 3.05684e+06 inf 
